username,text,likes,created_at
somayehakhlaghii,@sahel_daryaa_ 😂😂😂😂😂 حضوری می بینی تو زرد در میان چه برسه تا کامنت پیدا کنی😂😂😂,1,"3/23/2022, 11:01:59 AM"
hamid.naghdbishi,@a.____.sweet.___.girl کدوم شهر,0,"3/23/2022, 11:14:34 AM"
ashkanzohoorian,@simsim.bbz نظر موافقم مساعده 😂,0,"3/23/2022, 11:13:23 AM"
simsim.bbz,@ashkanzohoorian نظرت چیه دایرکتارو نریزیم تو کامنتا 🥲😅,1,"3/23/2022, 11:12:09 AM"
happygirl_resident,@fakefor_yaldaalaei سلبریتی فالو نداشته باشه:)))،معیارا هرروز جالبتراز دیروز,1,"3/23/2022, 11:10:40 AM"
ashkanzohoorian,@simsim.bbz پس تموم شه میری ؟,2,"3/23/2022, 11:07:57 AM"
simsim.bbz,@ashkanzohoorian دانشجوی فردوسی,1,"3/23/2022, 11:07:33 AM"
ashkanzohoorian,@simsim.bbz شما مشهدی ی یا دانشجوی فردوسی؟,0,"3/23/2022, 11:07:11 AM"
simsim.bbz,@ashkanzohoorian کنسله آقا 😂کنسله,1,"3/23/2022, 11:06:43 AM"
nahid.bt,منم بازی 😌 من شمالم اولین مسافرت گروهی بیاید رشت بریم گیلان گردی 😍,5,"3/23/2022, 11:06:27 AM"
ashkanzohoorian,@simsim.bbz من اون زمان هم که دانشجو بودم جزوه نداشتم هیچ وقت😂,1,"3/23/2022, 11:05:51 AM"
marjan74997,چقدر قشنگ خودتونو تعریف میکنید😍 خوندن کامنتای این پست واقعا لذت بخشه 😍هر دفعه یاد میگیرم تا یه روزی خودم کامنت معرفی بذارم😍,10,"3/23/2022, 11:05:45 AM"
simsim.bbz,@ashkanzohoorian شما جزوه نداری قرض بدی😄؟,0,"3/23/2022, 11:05:14 AM"
n.a.r.g.e.s.iiiii,@3yed.mehdi  چقدر قشنگ گفتین👏👏👏👏 موافقم باهاتون خودشناسی باید در صدر اهداف باشه🌱,1,"3/23/2022, 11:37:55 AM"
mahsa.m.bardi,@pinkpointdesign چه کاریه داریم میخندیم دیگه ، یه وقت میرم عکساتو‌‌ میبینم ازت خوشم نمیاد اونوقت هر چقدرم‌نمک باشی فایده ای نداره 😅,3,"3/23/2022, 11:36:56 AM"
abozarnimrouzi,خداییش قرن جدید شده برای خانم ها خیلی خوبه دیگه همه چیز صفر شده از اول می‌شماریم مثلا می تونیم بگیم الان سه روزه متولد شدیم 😍,1,"3/23/2022, 11:34:22 AM"
naz_brightness,"@brightness_skyline سلام مجدد ☺️ فکر نمیکردم انقد دختر ماه پیشنهادمو قبول کنن 😍😍😍 اومدم اینجا دوباره خودمو معرفی کنم و پیج پابلیکمو بدم. 
من نازنین هستم ۳۴ سالمه از تهران. متاهلم و سرمهماندار هواپیمام. عاشق کافه گردی و معاشرتم  و دلم میخواد دایره دوستهای «دختر» م رو بزرگتر کنم. و اهل کتاب های روانشناسی و شعر و ادبیات. خوشحال میشم با هم دوست شیم ☺️ @naz_monologue",3,"3/23/2022, 11:28:57 AM"
n.a.r.g.e.s.iiiii,@sarah.yousefi.art چقدر به علاقه مندیهای شما من علاقه دارم، همیشه دوست داشتم بخونم و بتونم نقاشی کنم. الان هم چندتا کار رو باهم انجام میدم یکیش قنادی هست و بعدی عکاسی و در کنارش رسیدگی به رشد شخصیتم😍😍😍,2,"3/23/2022, 11:28:14 AM"
vmo.1987,سلام، کسایی که تهرانین و پایه تشکیل یه گروه تفریحی باحال و پر انرژی که کافه، سینما، دور دور، طبیعت گردی و مسافرت و مهمونی هستند لایک یا فالو کنن.,11,"3/23/2022, 11:24:02 AM"
food.travel.korma,"خواهر من که این پیج رو نداره ولی من معرفیش میکنم دوست داشتید پیام بدید 
۲۸ ساله 
کارشناس ارشد معماری
ارام و صبور
طراح و دکوراسیون داخلی 
در مسیر گرفتن آیلتس 
خوش پوش و مهربان 
علاقه مند به فیلم و اتفاقات هیجان انگیز 
و سلیقه ی خاصی در موسیقی دارد
اهل سفر و دورهمی های خودمانی",4,"3/23/2022, 11:23:34 AM"
smhmilad,سلام، تازه با این پیج آشنا شدم و کمی دو دلم که کار درستی می‌کنم یا نه. واقعا سخته توی بیش از 3000 کامنت بالا و پایین کردن، متاسفانه نمیشه بین کامنتا سرچ کرد، و کلمه کلیدی سرچم هم شیراز هست؛ ساکن شیرازم و 32 سالمه دنبال کسی هستم که ساکن شیراز باشه، هم سن خودم یا نهایتا دو سال کمتر یا بیشتر، توی حوزه شبکه‌های کامپیوتری کار میکنم، دنبال یه رابطه لانگ دیستنس هم نیستم. پیجم رو موقتا از حالت پرایویت خارج میکنم. خوشحال میشم یه خانم که ساکن شیراز باشن بهم پیام بدن🍀🍀,2,"3/23/2022, 11:23:31 AM"
rihannah__english,@mohammadnafeirahmani 😂,3,"3/23/2022, 11:23:04 AM"
elhamazadi86,عرض سلام و تبریک سال نو و با امید سالی سرشار از آرامش برای دنیا. الهام هستم. ۳۵ ساله و ساکن تهران.کارشناسی ارشد ریاضی دانشگاه خواجه نصیر و در حال حاضر در یکی از شرکتهای بازرگانی معروف مشغول فعالیت هستم‌. علایق: طبیعت گردی، کوهنوردی، دوچرخه سواری، پیاده روی,4,"3/23/2022, 11:20:55 AM"
food.travel.korma,دیت آنلاین و آشنایی های به این سبک نه تنها بد نیست بلکه در جامعه ی امروز که رفت و امد ها خیلی مختصر و خصوصی شده و کمتر افراد ریسک معرفی دوستان و اشنایان را به جان می خرند بسیار عالی است و مهم ادامه درست مسیر و قرار ابتدایی و بیان صداقت است که اگر خوب رعایت شود اگر به نتیجه به طور مثال ازدواج نرسد باعث شناخت بهتر از خود میشود,13,"3/23/2022, 11:20:17 AM"
hamid.naghdbishi,@mahsa.m.bardi برو فالوم کن اصلا,2,"3/23/2022, 11:15:09 AM"
mahsa.m.bardi,@pinkpointdesign صداقتت و می ستایم ، اسمتم معلوم نیست چی هست اصن 😃 پیجت فیکه واسه اینکه شناخته نشی بلا؟ 😀,2,"3/23/2022, 11:46:53 AM"
hamed___farshad,با سلام و درود....حامد هستم ۳۷ ساله از اردبیل.لیسانس زبان فرانسه هستم.الان هم دارم واسه ارشد میخونم.زندگی ام رو وقف درس و کتاب و ادبیات کردم.اهل گردش و تفریح و خوشگذرانی نیستم مگر در شرایط خاص.در گذشته یه ازدواج ناموفق داشتم.دوست دارم با کسی در ارتباط باشم که اهل فرهنگ و مطالعه باشه,4,"3/23/2022, 11:45:45 AM"
leila.hassanlou,@mohammadnafeirahmani مرسی 🥺,1,"3/23/2022, 11:45:08 AM"
elnaz_mirahmadi,@mahdirabani_qp چیکار ناموس من داری؟ 😂🤣,0,"3/23/2022, 11:43:29 AM"
hamid.naghdbishi,@mahsa.m.bardi واسه همین گفتم، هی الکی نخند، سر همین قیافه بوده همه کان کردن 😂😂😂,1,"3/23/2022, 11:40:05 AM"
zahra.zargar96,@m_o_h_a_m_m_d_pv اینکه با کسی نیستی با همه ی این ویژگی هایی ک تعریف کردی,1,"3/23/2022, 12:03:57 PM"
m_o_h_a_m_m_d_pv,@zahra.zargar96 اینکه کسی پیدا نمیشه یا اینکه من با کسی نیستم؟!🤔,1,"3/23/2022, 12:02:59 PM"
elnaz_mirahmadi,@maryam______zare نه من جاست یک واسطه ام😂,0,"3/23/2022, 12:00:52 PM"
maryam______zare,@elnaz_mirahmadi جَر نشه🤣🤣,0,"3/23/2022, 11:58:53 AM"
samanehz.farid,از خوندن کامنت ها بسی لذت میبرم😇,6,"3/23/2022, 11:56:54 AM"
m_o_h_a_m_m_d_pv,@zahra.zargar96 عجیبه؟,0,"3/23/2022, 11:53:16 AM"
mldhsnprd,@farshaad.am,0,"3/23/2022, 11:52:38 AM"
hamid.naghdbishi,@mahsa.m.bardi بِسُتااااای 😂😂,1,"3/23/2022, 11:51:18 AM"
mldhsnprd,سلام خدمت همه، آقا ما یه دوستی داریم یه محبتی در حق ما کرده اصرار داره که میگه دین خودت رو ادا کن منم اومدم وصفش رو بگم بلکه این دوست خوش ذوق ما نیمه گمشده خودش رو پیدا کنه دست از سر ما برداره😂 این دوست حقوق خونده وکیل ما زاده یه روز پاییزی از سال هزار و سیصد و هفتاد و سه تو یکی از شهرهای گیلانه از همون موقعی که من میشناسمش که برمیگرده به سال های خیلی دور اهل کتاب و خوندن و نوشتن بوده و با اینکه شخصیت چند بعدیی داشته، به نظرم در همه زمینه ها چهره موفقی از خودش نشون داده این دوست مهربون و دلسوز ما در موسیقی هم دستی داره و اهل مطربی هم هس😂 خلاصه اینکه خیلی اهل تعارف نیس و کنارش خوش میگذره، خصوصا که به طبیعت گردی و سفر هم علاقه داره@farshaad.am,8,"3/23/2022, 11:51:12 AM"
hamid.naghdbishi,@mahsa.m.bardi پیام فیکه؟ تعداد عکسا و فالوئر رو ببین 😂😂😂,1,"3/23/2022, 11:49:16 AM"
n.a.r.g.e.s.iiiii,@saeed._.moghaddam سلام وقت بخیر میشه بگین ساکن کجا هستین ؟,0,"3/23/2022, 11:48:47 AM"
n.a.r.g.e.s.iiiii,@saeed._.moghaddam سلام وقت بخیر میتونم بپرسم ساکن کجا هستین ؟,0,"3/23/2022, 11:47:19 AM"
food.travel.korma,@zanbagh.tm ای ول چه خوبی پس,1,"3/23/2022, 12:15:12 PM"
negarrr_202,سلام ، سال نو مبارک،  من اهل گیلانم، مدرس زبان، عاشق سفر و طبیعت گردی،  به موسیقی کتاب فیلم پیاده روی کوهنوردی و زبانهای مختلف علاقه دارم میانگرایی هستم که کفه درونگراییش سنگین‌تره عاشق یادگرفتن، رشد شخصی، و تجربه های جدید،  رابطه لانگ دیستنس رو دوست ندارم اهل مهاجرتم و یکی از اهدافمه،  دنبال یه رابطه اصولی با آدمی مستقل و خودساخته هستم که در کنارهم بتونیم رشد کنیم  و به هم آرامش بدیم، از نظر ظاهری به تیپ و استایل اهمیت میدم  قدم  ۱۸۰ و وزنم ۷۰,2,"3/23/2022, 12:13:36 PM"
sanam___asadi,@emrankarimizade 😂😂😂😂😂😂,0,"3/23/2022, 12:12:10 PM"
_sob_samira,@baharoon2022 دقیقا واسه ما چهل ساله‌ها آب چشمه خشکید,5,"3/23/2022, 12:11:24 PM"
sara.mzn,@mr.bihal اوو فکر نمی‌کردم انیمه بین اینجا پیدا کنم🤭,0,"3/23/2022, 12:11:02 PM"
__meditation.hara,سلام دوستان عزیزم . من پری هستم و به تازگی پیجی رو راه اندازی کردم در زمینه مراقبه ذهن و مدیتیشن حرفه اصلی من مددکاری اجتماعی و مشاوره در زمینه مشکلات خانوادگی و ترک اعتیاده . پیج متنوعی دارم و البته سعی میکنم هر روز بهتر بشه اگر حمایتم کنید🙏خیلی خوشحال میشم به پیجم سری بزنید در خدمتتون هستم .,2,"3/23/2022, 12:10:50 PM"
hotel_yankee07,@vmo.1987 پایه ام,0,"3/23/2022, 12:09:31 PM"
zanbagh.tm,@food.travel.korma این که منم😂😂😂😂 بگو بیاد با من دیت بذاره,0,"3/23/2022, 12:07:17 PM"
atefe_adbr,@emrankarimizade شما شیرازیا چرا انقدر خوبین اخه😄😄,0,"3/23/2022, 12:06:39 PM"
amourfemme2022,سلام. من به دلایلی که همه می‌دونیم مجبور شدم با اکانت فیک بیام. ۳۹ سالمه، خانم، کارم در زمینه هنره. متولد تهران و ساکن کرج. عاشق مسافرت و فیلم دیدن و کتاب خوندن و موسیقی‌ام. طبیعت‌گردی و کشف جاهایی که کمتر شناخته شده و رانندگی طولانی تو جاده از علاقمندیهامه. دوست دارم با کسی تو رابطه باشم که بتونیم با هم حرف بزنیم، گفتگو برام خیلی مهمه. دوست ندارم با کسی کوچکتر از خودم یا راه دور وارد رابطه بشم. همین دیگه، چیز بیشتری فعلا به ذهنم‌نمیرسه 😊,2,"3/23/2022, 12:06:16 PM"
zahra.zargar96,@m_o_h_a_m_m_d_pv اهاااان,1,"3/23/2022, 12:05:47 PM"
m_o_h_a_m_m_d_pv,@zahra.zargar96 چشم بصیرت ندارن بقیه دیگه😂,1,"3/23/2022, 12:05:07 PM"
miss.m.29,😍,1,"3/23/2022, 12:18:20 PM"
maede.enj,@emrankarimizade سناتونم بگید که راحتر کیس پیدا بشه براتون,0,"3/23/2022, 12:17:20 PM"
no0olifar,@maryam______zare منم آفتابگردون بیارم میشه شریک بشیم با هم بریم حافظیه؟ 😅☺️,0,"3/23/2022, 1:12:48 PM"
